,close,strike_price,price,rf,S/K,day_diff,date,exdate,impl_volatility,vega
16045,1318.43,1600.0,1.875,0.06,1.213564618523547,240.0,2012-01-26,2012-09-22,0.136328,80.08601
16046,1318.43,1650.0,0.75,0.06,1.2514885128524078,240.0,2012-01-26,2012-09-22,0.132952,41.1301
16047,1318.43,1700.0,0.35000000000000003,0.06,1.2894124071812685,240.0,2012-01-26,2012-09-22,0.133698,22.50154
16070,1318.43,925.0,389.4,0.06,0.7015920450839256,240.0,2012-01-26,2012-09-22,0.329924,153.4156
16071,1318.43,950.0,366.55,0.06,0.7205539922483559,240.0,2012-01-26,2012-09-22,0.322334,170.19799999999998
16072,1318.43,975.0,343.9,0.06,0.7395159394127864,240.0,2012-01-26,2012-09-22,0.31445100000000004,187.7057
31471,1358.04,1000.0,356.7,0.06,0.736355335630762,30.0,2012-02-16,2012-03-17,0.516421,13.33322
31472,1358.04,1005.0,351.5,0.06,0.7400371123089158,30.0,2012-02-16,2012-03-17,0.49297299999999994,11.62583
31473,1358.04,1010.0,346.55,0.06,0.7437188889870696,30.0,2012-02-16,2012-03-17,0.48983999999999994,12.24288
31474,1358.04,1015.0,341.55,0.06,0.7474006656652235,30.0,2012-02-16,2012-03-17,0.482523,12.38211
31475,1358.04,1020.0,336.75,0.06,0.7510824423433773,30.0,2012-02-16,2012-03-17,0.490101,14.39911
31476,1358.04,1025.0,331.8,0.06,0.754764219021531,30.0,2012-02-16,2012-03-17,0.48605,15.014129999999998
31477,1358.04,1030.0,326.85,0.06,0.7584459956996848,30.0,2012-02-16,2012-03-17,0.481853,15.634079999999999
31478,1358.04,1035.0,321.9,0.06,0.7621277723778387,30.0,2012-02-16,2012-03-17,0.47751899999999997,16.25921
31479,1358.04,1040.0,316.7,0.06,0.7658095490559925,30.0,2012-02-16,2012-03-17,0.457176,14.616439999999999
31480,1358.04,1045.0,311.79999999999995,0.06,0.7694913257341462,30.0,2012-02-16,2012-03-17,0.456441,15.74213
31481,1358.04,1050.0,307.0,0.06,0.7731731024123001,30.0,2012-02-16,2012-03-17,0.46098599999999995,17.740170000000003
31482,1358.04,1055.0,302.04999999999995,0.06,0.7768548790904539,30.0,2012-02-16,2012-03-17,0.456279,18.39388
31483,1358.04,1060.0,297.0,0.06,0.7805366557686078,30.0,2012-02-16,2012-03-17,0.446097,18.18283
31484,1358.04,1065.0,292.15,0.06,0.7842184324467615,30.0,2012-02-16,2012-03-17,0.44655500000000004,19.72492
31485,1358.04,1070.0,287.1,0.06,0.7879002091249153,30.0,2012-02-16,2012-03-17,0.43654,19.54081
31486,1358.04,1075.0,282.20000000000005,0.06,0.7915819858030692,30.0,2012-02-16,2012-03-17,0.43405699999999997,20.6656
31487,1358.04,1080.0,277.20000000000005,0.06,0.795263762481223,30.0,2012-02-16,2012-03-17,0.426588,20.9347
31488,1358.04,1085.0,272.35,0.06,0.7989455391593767,30.0,2012-02-16,2012-03-17,0.42600299999999997,22.495520000000003
31489,1358.04,1090.0,267.29999999999995,0.06,0.8026273158375306,30.0,2012-02-16,2012-03-17,0.41627200000000003,22.36824
31490,1358.04,1095.0,262.4,0.06,0.8063090925156844,30.0,2012-02-16,2012-03-17,0.41313599999999995,23.5265
31491,1358.04,1100.0,257.35,0.06,0.8099908691938382,30.0,2012-02-16,2012-03-17,0.403514,23.41733
31492,1358.04,1105.0,252.45,0.06,0.8136726458719921,30.0,2012-02-16,2012-03-17,0.400196,24.60546
31493,1358.04,1110.0,247.55,0.06,0.8173544225501458,30.0,2012-02-16,2012-03-17,0.39664299999999997,25.79757
31494,1358.04,1115.0,242.5,0.06,0.8210361992282996,30.0,2012-02-16,2012-03-17,0.38718400000000003,25.73688
31495,1358.04,1120.0,237.55,0.06,0.8247179759064535,30.0,2012-02-16,2012-03-17,0.381598,26.5385
31496,1358.04,1125.0,232.64999999999998,0.06,0.8283997525846073,30.0,2012-02-16,2012-03-17,0.377756,27.77924
31497,1358.04,1130.0,227.64999999999998,0.06,0.832081529262761,30.0,2012-02-16,2012-03-17,0.370222,28.189220000000002
31498,1358.04,1135.0,222.64999999999998,0.06,0.8357633059409149,30.0,2012-02-16,2012-03-17,0.362703,28.612109999999998
31499,1358.04,1140.0,217.75,0.06,0.8394450826190687,30.0,2012-02-16,2012-03-17,0.358592,29.909609999999997
31500,1358.04,1145.0,212.8,0.06,0.8431268592972225,30.0,2012-02-16,2012-03-17,0.352684,30.79819
31501,1358.04,1150.0,207.9,0.06,0.8468086359753763,30.0,2012-02-16,2012-03-17,0.34828400000000004,32.12794
31502,1358.04,1155.0,203.0,0.06,0.8504904126535301,30.0,2012-02-16,2012-03-17,0.34371799999999997,33.47314
31503,1358.04,1160.0,198.1,0.06,0.8541721893316839,30.0,2012-02-16,2012-03-17,0.338994,34.83567
31504,1358.04,1165.0,193.14999999999998,0.06,0.8578539660098378,30.0,2012-02-16,2012-03-17,0.332733,35.813190000000006
31505,1358.04,1170.0,188.25,0.06,0.8615357426879915,30.0,2012-02-16,2012-03-17,0.32777,37.2209
31506,1358.04,1175.0,183.35,0.06,0.8652175193661453,30.0,2012-02-16,2012-03-17,0.322668,38.65144
31507,1358.04,1180.0,178.45,0.06,0.8688992960442992,30.0,2012-02-16,2012-03-17,0.317432,40.10687
31508,1358.04,1185.0,173.6,0.06,0.872581072722453,30.0,2012-02-16,2012-03-17,0.313265,41.97545
31509,1358.04,1190.0,168.75,0.06,0.8762628494006067,30.0,2012-02-16,2012-03-17,0.308879,43.86123
31510,1358.04,1195.0,163.85,0.06,0.8799446260787606,30.0,2012-02-16,2012-03-17,0.303191,45.39732
31511,1358.04,1200.0,158.9,0.06,0.8836264027569144,30.0,2012-02-16,2012-03-17,0.296321,46.59691
31512,1358.04,1205.0,154.1,0.06,0.8873081794350682,30.0,2012-02-16,2012-03-17,0.292502,48.939170000000004
31513,1358.04,1210.0,149.25,0.06,0.8909899561132221,30.0,2012-02-16,2012-03-17,0.28743,50.940329999999996
31514,1358.04,1215.0,144.4,0.06,0.8946717327913758,30.0,2012-02-16,2012-03-17,0.28218200000000004,52.97501
31515,1358.04,1220.0,139.55,0.06,0.8983535094695296,30.0,2012-02-16,2012-03-17,0.27676300000000004,55.04701
31516,1358.04,1225.0,134.75,0.06,0.9020352861476835,30.0,2012-02-16,2012-03-17,0.27205,57.49443
31517,1358.04,1230.0,129.9,0.06,0.9057170628258373,30.0,2012-02-16,2012-03-17,0.26627199999999995,59.64686
31518,1358.04,1235.0,125.15,0.06,0.909398839503991,30.0,2012-02-16,2012-03-17,0.261945,62.48585
31519,1358.04,1240.0,120.4,0.06,0.9130806161821449,30.0,2012-02-16,2012-03-17,0.257335,65.346
31520,1358.04,1245.0,115.65,0.06,0.9167623928602987,30.0,2012-02-16,2012-03-17,0.25245700000000004,68.23392
31521,1358.04,1250.0,110.9,0.06,0.9204441695384525,30.0,2012-02-16,2012-03-17,0.247319,71.15616
31522,1358.04,1255.0,106.19999999999999,0.06,0.9241259462166063,30.0,2012-02-16,2012-03-17,0.242604,74.39241
31523,1358.04,1260.0,101.6,0.06,0.9278077228947601,30.0,2012-02-16,2012-03-17,0.238873,78.17229
31524,1358.04,1265.0,96.9,0.06,0.9314894995729139,30.0,2012-02-16,2012-03-17,0.233517,81.44756
31525,1358.04,1270.0,92.3,0.06,0.9351712762510678,30.0,2012-02-16,2012-03-17,0.229059,85.23174
31526,1358.04,1275.0,87.75,0.06,0.9388530529292215,30.0,2012-02-16,2012-03-17,0.224791,89.23509
31527,1358.04,1280.0,83.25,0.06,0.9425348296073753,30.0,2012-02-16,2012-03-17,0.220654,93.42367
31528,1358.04,1285.0,79.0,0.06,0.9462166062855292,30.0,2012-02-16,2012-03-17,0.21863000000000002,98.48877
31529,1358.04,1290.0,74.5,0.06,0.949898382963683,30.0,2012-02-16,2012-03-17,0.213531,102.5483
31530,1358.04,1295.0,69.95,0.06,0.9535801596418368,30.0,2012-02-16,2012-03-17,0.20755700000000002,106.4417
31531,1358.04,1300.0,65.65,0.06,0.9572619363199906,30.0,2012-02-16,2012-03-17,0.20347300000000001,111.0459
31532,1358.04,1305.0,61.349999999999994,0.06,0.9609437129981444,30.0,2012-02-16,2012-03-17,0.198848,115.5315
31533,1358.04,1310.0,57.45,0.06,0.9646254896762982,30.0,2012-02-16,2012-03-17,0.197017,120.7282
31534,1358.04,1315.0,53.0,0.06,0.9683072663544521,30.0,2012-02-16,2012-03-17,0.190019,124.6151
31535,1358.04,1320.0,49.2,0.06,0.9719890430326058,30.0,2012-02-16,2012-03-17,0.187609,129.4165
31536,1358.04,1325.0,44.9,0.06,0.9756708197107596,30.0,2012-02-16,2012-03-17,0.18066600000000002,133.2331
31537,1358.04,1330.0,41.2,0.06,0.9793525963889135,30.0,2012-02-16,2012-03-17,0.177536,137.4253
31538,1358.04,1335.0,37.85,0.06,0.9830343730670673,30.0,2012-02-16,2012-03-17,0.176058,141.3168
31539,1358.04,1340.0,34.0,0.06,0.986716149745221,30.0,2012-02-16,2012-03-17,0.170178,144.3448
31540,1358.04,1345.0,30.25,0.06,0.9903979264233749,30.0,2012-02-16,2012-03-17,0.164167,146.865
31541,1358.04,1350.0,26.95,0.06,0.9940797031015287,30.0,2012-02-16,2012-03-17,0.16028199999999998,148.7331
31542,1358.04,1355.0,24.2,0.06,0.9977614797796825,30.0,2012-02-16,2012-03-17,0.159038,149.6862
31543,1358.04,1360.0,21.0,0.06,1.0014432564578364,30.0,2012-02-16,2012-03-17,0.153677,149.5765
31544,1358.04,1365.0,18.3,0.06,1.0051250331359902,30.0,2012-02-16,2012-03-17,0.150482,148.2774
31545,1358.04,1370.0,15.45,0.06,1.0088068098141438,30.0,2012-02-16,2012-03-17,0.144991,145.5302
31546,1358.04,1375.0,13.149999999999999,0.06,1.0124885864922977,30.0,2012-02-16,2012-03-17,0.141899,141.4305
31547,1358.04,1380.0,10.9,0.06,1.0161703631704515,30.0,2012-02-16,2012-03-17,0.137699,135.6379
31548,1358.04,1385.0,9.399999999999999,0.06,1.0198521398486053,30.0,2012-02-16,2012-03-17,0.13761199999999998,129.4202
31549,1358.04,1390.0,7.65,0.06,1.0235339165267592,30.0,2012-02-16,2012-03-17,0.13415,121.0632
31550,1358.04,1395.0,6.2,0.06,1.027215693204913,30.0,2012-02-16,2012-03-17,0.131497,111.7862
31551,1358.04,1400.0,5.1,0.06,1.0308974698830669,30.0,2012-02-16,2012-03-17,0.130407,102.5246
31552,1358.04,1405.0,4.05,0.06,1.0345792465612207,30.0,2012-02-16,2012-03-17,0.128229,92.0742
