secid,date,close
108105,20120913,1459.99
108105,20120914,1465.77
108105,20120917,1461.19
108105,20120918,1459.32
108105,20120919,1461.05
108105,20120920,1460.26
108105,20120921,1460.15
108105,20120924,1456.89
108105,20120925,1441.59
108105,20120926,1433.32
108105,20120927,1447.15
108105,20120928,1440.67
108105,20121001,1444.49
108105,20121002,1445.75
108105,20121003,1450.99
108105,20121004,1461.4
108105,20121005,1460.93
108105,20121008,1455.88
108105,20121009,1441.48
108105,20121010,1432.56
108105,20121011,1432.84
108105,20121012,1428.59
108105,20121015,1440.13
108105,20121016,1454.92
108105,20121017,1460.91
108105,20121018,1457.34
108105,20121019,1433.19
108105,20121022,1433.82
108105,20121023,1413.11
108105,20121024,1408.75
108105,20121025,1412.97
108105,20121026,1411.94
108105,20121031,1412.16
108105,20121101,1427.59
108105,20121102,1414.2
108105,20121105,1417.26
108105,20121106,1428.39
108105,20121107,1394.53
108105,20121108,1377.51
108105,20121109,1379.85
108105,20121112,1380.03
108105,20121113,1374.53
108105,20121114,1355.49
108105,20121115,1353.33
108105,20121116,1359.88
108105,20121119,1386.89
108105,20121120,1387.81
108105,20121121,1391.03
108105,20121123,1409.15
108105,20121126,1406.29
108105,20121127,1398.94
108105,20121128,1409.93
108105,20121129,1415.95
108105,20121130,1416.18
108105,20121203,1409.46
108105,20121204,1407.05
108105,20121205,1409.28
108105,20121206,1413.94
108105,20121207,1418.07
108105,20121210,1418.55
108105,20121211,1427.84
108105,20121212,1428.48
108105,20121213,1419.45
108105,20121214,1413.58
108105,20121217,1430.36
108105,20121218,1446.79
108105,20121219,1435.81
108105,20121220,1443.69
108105,20121221,1430.15
108105,20121224,1426.66
108105,20121226,1419.83
108105,20121227,1418.1
108105,20121228,1402.43
108105,20121231,1426.19
108105,20130102,1462.42
108105,20130103,1459.37
108105,20130104,1466.47
108105,20130107,1461.89
108105,20130108,1457.15
108105,20130109,1461.02
108105,20130110,1472.12
108105,20130111,1472.05
108105,20130114,1470.68
108105,20130115,1472.34
108105,20130116,1472.63
108105,20130117,1480.94
108105,20130118,1485.98
108105,20130122,1492.56
108105,20130123,1494.81
108105,20130124,1494.82
108105,20130125,1502.96
108105,20130128,1500.18
108105,20130129,1507.84
108105,20130130,1501.96
108105,20130131,1498.11
108105,20130201,1513.17
108105,20130204,1495.71
108105,20130205,1511.29
108105,20130206,1512.12
108105,20130207,1509.39
108105,20130208,1517.93
108105,20130211,1517.01
108105,20130212,1519.43
108105,20130213,1520.33
108105,20130214,1521.38
108105,20130215,1519.79
108105,20130219,1530.94
108105,20130220,1511.95
108105,20130221,1502.42
108105,20130222,1515.6
108105,20130225,1487.85
108105,20130226,1496.94
108105,20130227,1515.99
108105,20130228,1514.68
108105,20130301,1518.2
108105,20130304,1525.2
108105,20130305,1539.79
108105,20130306,1541.46
108105,20130307,1544.26
108105,20130308,1551.18
108105,20130311,1556.22
108105,20130312,1552.48
108105,20130313,1554.52
108105,20130314,1563.23
108105,20130315,1560.7
108105,20130318,1552.1
108105,20130319,1548.34
108105,20130320,1558.71
108105,20130321,1545.8
108105,20130322,1556.89
108105,20130325,1551.69
108105,20130326,1563.77
108105,20130327,1562.85
108105,20130328,1569.19
108105,20130401,1562.17
108105,20130402,1570.25
108105,20130403,1553.69
108105,20130404,1559.98
108105,20130405,1553.28
108105,20130408,1563.07
108105,20130409,1568.61
108105,20130410,1587.73
108105,20130411,1593.37
108105,20130412,1588.85
108105,20130415,1552.36
108105,20130416,1574.57
108105,20130417,1552.01
108105,20130418,1541.61
108105,20130419,1555.25
108105,20130422,1562.5
108105,20130423,1578.78
108105,20130424,1578.79
108105,20130425,1585.16
108105,20130426,1582.24
108105,20130429,1593.61
108105,20130430,1597.57
108105,20130501,1582.7
108105,20130502,1597.59
108105,20130503,1614.42
108105,20130506,1617.5
108105,20130507,1625.96
108105,20130508,1632.69
108105,20130509,1626.67
108105,20130510,1633.7
108105,20130513,1633.77
108105,20130514,1650.34
108105,20130515,1658.78
108105,20130516,1650.47
108105,20130517,1667.47
108105,20130520,1666.29
108105,20130521,1669.16
108105,20130522,1655.35
108105,20130523,1650.51
108105,20130524,1649.6
108105,20130528,1660.06
108105,20130529,1648.36
108105,20130530,1654.41
108105,20130531,1630.74
108105,20130603,1640.42
108105,20130604,1631.38
108105,20130605,1608.9
108105,20130606,1622.56
108105,20130607,1643.38
108105,20130610,1642.81
108105,20130611,1626.13
108105,20130612,1612.52
108105,20130613,1636.36
108105,20130614,1626.73
108105,20130617,1639.04
108105,20130618,1651.81
108105,20130619,1628.93
108105,20130620,1588.19
108105,20130621,1592.43
108105,20130624,1573.09
108105,20130625,1588.03
108105,20130626,1603.26
108105,20130627,1613.2
108105,20130628,1606.28
108105,20130701,1614.96
108105,20130702,1614.08
108105,20130703,1615.41
108105,20130705,1631.89
108105,20130708,1640.46
108105,20130709,1652.32
108105,20130710,1652.62
108105,20130711,1675.02
108105,20130712,1680.19
108105,20130715,1682.5
108105,20130716,1676.26
108105,20130717,1680.91
108105,20130718,1689.37
108105,20130719,1692.09
108105,20130722,1695.53
108105,20130723,1692.39
108105,20130724,1685.94
108105,20130725,1690.25
108105,20130726,1691.65
108105,20130729,1685.33
108105,20130730,1685.96
108105,20130731,1685.73
108105,20130801,1706.87
108105,20130802,1709.67
108105,20130805,1707.14
108105,20130806,1697.37
108105,20130807,1690.91
108105,20130808,1697.48
108105,20130809,1691.42
108105,20130812,1689.47
108105,20130813,1694.16
108105,20130814,1685.39
108105,20130815,1661.32
108105,20130816,1655.83
108105,20130819,1646.06
108105,20130820,1652.35
108105,20130821,1642.8
108105,20130822,1656.96
108105,20130823,1663.5
108105,20130826,1656.78
108105,20130827,1630.48
108105,20130828,1634.96
108105,20130829,1638.17
108105,20130830,1632.97
108105,20130903,1639.77
108105,20130904,1653.08
108105,20130905,1655.08
108105,20130906,1655.17
108105,20130909,1671.71
108105,20130910,1683.99
108105,20130911,1689.13
108105,20130912,1683.42
108105,20130913,1687.99
108105,20130916,1697.6
108105,20130917,1704.76
108105,20130918,1725.52
108105,20130919,1722.34
108105,20130920,1709.91
108105,20130923,1701.84
108105,20130924,1697.42
108105,20130925,1692.77
108105,20130926,1698.67
108105,20130927,1691.75
108105,20130930,1681.55
108105,20131001,1695
108105,20131002,1693.87
108105,20131003,1678.66
108105,20131004,1690.5
108105,20131007,1676.12
108105,20131008,1655.45
108105,20131009,1656.4
108105,20131010,1692.56
108105,20131011,1703.2
108105,20131014,1710.14
108105,20131015,1698.06
108105,20131016,1721.54
108105,20131017,1733.15
108105,20131018,1744.5
108105,20131021,1744.66
108105,20131022,1754.67
108105,20131023,1746.38
108105,20131024,1752.07
108105,20131025,1759.77
108105,20131028,1762.11
108105,20131029,1771.95
108105,20131030,1763.31
108105,20131031,1756.54
108105,20131101,1761.64
108105,20131104,1767.93
108105,20131105,1762.97
108105,20131106,1770.49
108105,20131107,1747.15
108105,20131108,1770.61
108105,20131111,1771.89
108105,20131112,1767.69
108105,20131113,1782
108105,20131114,1790.62
108105,20131115,1798.18
108105,20131118,1791.53
108105,20131119,1787.87
108105,20131120,1781.37
108105,20131121,1795.85
108105,20131122,1804.76
108105,20131125,1802.48
108105,20131126,1802.75
108105,20131127,1807.23
108105,20131129,1805.81
108105,20131202,1800.9
108105,20131203,1795.15
108105,20131204,1792.81
108105,20131205,1785.03
108105,20131206,1805.09
108105,20131209,1808.37
108105,20131210,1802.62
108105,20131211,1782.22
108105,20131212,1775.5
108105,20131213,1775.32
108105,20131216,1786.54
108105,20131217,1781
108105,20131218,1810.65
108105,20131219,1809.6
108105,20131220,1818.32
108105,20131223,1827.99
108105,20131224,1833.32
108105,20131226,1842.02
108105,20131227,1841.4
108105,20131230,1841.07
108105,20131231,1848.36
108105,20140102,1831.98
108105,20140103,1831.37
108105,20140106,1826.77
108105,20140107,1837.88
108105,20140108,1837.49
108105,20140109,1838.13
108105,20140110,1842.37
108105,20140113,1819.2
108105,20140114,1838.88
108105,20140115,1848.38
108105,20140116,1845.89
108105,20140117,1838.7
108105,20140121,1843.8
108105,20140122,1844.86
108105,20140123,1828.46
108105,20140124,1790.29
108105,20140127,1781.56
108105,20140128,1792.5
108105,20140129,1774.2
108105,20140130,1794.19
108105,20140131,1782.59
108105,20140203,1741.89
108105,20140204,1755.2
108105,20140205,1751.64
108105,20140206,1773.43
108105,20140207,1797.02
108105,20140210,1799.84
108105,20140211,1819.75
108105,20140212,1819.26
108105,20140213,1829.83
108105,20140214,1838.63
108105,20140218,1840.76
108105,20140219,1828.75
108105,20140220,1839.78
108105,20140221,1836.25
108105,20140224,1847.61
108105,20140225,1845.12
108105,20140226,1845.16
108105,20140227,1854.29
108105,20140228,1859.45
108105,20140303,1845.73
108105,20140304,1873.91
108105,20140305,1873.81
108105,20140306,1877.03
108105,20140307,1878.04
108105,20140310,1877.17
108105,20140311,1867.63
108105,20140312,1868.2
108105,20140313,1846.34
108105,20140314,1841.13
108105,20140317,1858.83
108105,20140318,1872.25
108105,20140319,1860.77
108105,20140320,1872.01
108105,20140321,1866.52
108105,20140324,1857.44
108105,20140325,1865.62
108105,20140326,1852.56
108105,20140327,1849.04
108105,20140328,1857.62
108105,20140331,1872.34
108105,20140401,1885.52
108105,20140402,1890.9
108105,20140403,1888.77
108105,20140404,1865.09
108105,20140407,1845.04
108105,20140408,1851.96
108105,20140409,1872.18
108105,20140410,1833.08
108105,20140411,1815.69
108105,20140414,1830.61
108105,20140415,1842.98
108105,20140416,1862.31
108105,20140417,1864.85
108105,20140421,1871.89
108105,20140422,1879.55
108105,20140423,1875.39
108105,20140424,1878.61
108105,20140425,1863.4
108105,20140428,1869.43
108105,20140429,1878.33
108105,20140430,1883.95
108105,20140501,1883.68
108105,20140502,1881.14
108105,20140505,1884.66
108105,20140506,1867.72
108105,20140507,1878.21
108105,20140508,1875.63
108105,20140509,1878.48
108105,20140512,1896.65
108105,20140513,1897.45
108105,20140514,1888.53
108105,20140515,1870.85
108105,20140516,1877.86
108105,20140519,1885.08
108105,20140520,1872.83
108105,20140521,1888.03
108105,20140522,1892.49
108105,20140523,1900.53
108105,20140527,1911.91
108105,20140528,1909.78
108105,20140529,1920.03
108105,20140530,1923.57
108105,20140602,1924.97
108105,20140603,1924.24
108105,20140604,1927.88
108105,20140605,1940.46
108105,20140606,1949.44
108105,20140609,1951.27
108105,20140610,1950.79
108105,20140611,1943.89
108105,20140612,1930.11
108105,20140613,1936.16
108105,20140616,1937.78
108105,20140617,1941.99
108105,20140618,1956.98
108105,20140619,1959.48
108105,20140620,1962.87
108105,20140623,1962.61
108105,20140624,1949.98
108105,20140625,1959.53
108105,20140626,1957.22
108105,20140627,1960.96
108105,20140630,1960.23
108105,20140701,1973.32
108105,20140702,1974.62
108105,20140703,1985.44
108105,20140707,1977.65
108105,20140708,1963.71
108105,20140709,1972.83
108105,20140710,1964.68
108105,20140711,1967.57
108105,20140714,1977.1
108105,20140715,1973.28
108105,20140716,1981.57
108105,20140717,1958.12
108105,20140718,1978.22
108105,20140721,1973.63
108105,20140722,1983.53
108105,20140723,1987.01
108105,20140724,1987.98
108105,20140725,1978.34
108105,20140728,1978.91
108105,20140729,1969.95
108105,20140730,1970.07
108105,20140731,1930.67
108105,20140801,1925.15
108105,20140804,1938.99
108105,20140805,1920.21
108105,20140806,1920.24
108105,20140807,1909.57
108105,20140808,1931.59
108105,20140811,1936.92
108105,20140812,1933.75
108105,20140813,1946.72
108105,20140814,1955.18
108105,20140815,1955.06
108105,20140818,1971.74
108105,20140819,1981.6
108105,20140820,1986.51
108105,20140821,1992.37
108105,20140822,1988.4
108105,20140825,1997.92
108105,20140826,2000.02
108105,20140827,2000.12
108105,20140828,1996.74
108105,20140829,2003.37
108105,20140902,2002.28
108105,20140903,2000.72
108105,20140904,1997.65
108105,20140905,2007.71
108105,20140908,2001.54
108105,20140909,1988.44
108105,20140910,1995.69
108105,20140911,1997.45
108105,20140912,1985.54
108105,20140915,1984.13
108105,20140916,1998.98
108105,20140917,2001.57
108105,20140918,2011.36
108105,20140919,2010.4
108105,20140922,1994.29
108105,20140923,1982.77
108105,20140924,1998.3
108105,20140925,1965.99
108105,20140926,1982.85
108105,20140929,1977.8
108105,20140930,1972.29
108105,20141001,1946.16
108105,20141002,1946.17
108105,20141003,1967.9
108105,20141006,1964.82
108105,20141007,1935.1
108105,20141008,1968.89
108105,20141009,1928.21
108105,20141010,1906.13
108105,20141013,1874.74
108105,20141014,1877.7
108105,20141015,1862.49
108105,20141016,1862.76
108105,20141017,1886.76
108105,20141020,1904.01
108105,20141021,1941.28
108105,20141022,1927.11
108105,20141023,1950.82
108105,20141024,1964.58
108105,20141027,1961.63
108105,20141028,1985.05
108105,20141029,1982.3
108105,20141030,1994.65
108105,20141031,2018.05
108105,20141103,2017.81
108105,20141104,2012.1
108105,20141105,2023.57
108105,20141106,2031.21
108105,20141107,2031.92
108105,20141110,2038.26
108105,20141111,2039.68
108105,20141112,2038.25
108105,20141113,2039.33
108105,20141114,2039.82
108105,20141117,2041.32
108105,20141118,2051.8
108105,20141119,2048.72
108105,20141120,2052.75
108105,20141121,2063.5
108105,20141124,2069.41
108105,20141125,2067.03
108105,20141126,2072.83
108105,20141128,2067.56
108105,20141201,2053.44
108105,20141202,2066.55
108105,20141203,2074.33
108105,20141204,2071.92
108105,20141205,2075.37
108105,20141208,2060.31
108105,20141209,2059.82
108105,20141210,2026.14
108105,20141211,2035.33
108105,20141212,2002.33
108105,20141215,1989.63
108105,20141216,1972.74
108105,20141217,2012.89
108105,20141218,2061.23
108105,20141219,2070.65
108105,20141222,2078.54
108105,20141223,2082.17
108105,20141224,2081.88
108105,20141226,2088.77
108105,20141229,2090.57
108105,20141230,2080.35
108105,20141231,2058.9
108105,20150102,2058.2
108105,20150105,2020.58
108105,20150106,2002.61
108105,20150107,2025.9
108105,20150108,2062.14
108105,20150109,2044.81
108105,20150112,2028.26
108105,20150113,2023.03
108105,20150114,2011.27
108105,20150115,1992.67
108105,20150116,2019.42
108105,20150120,2022.55
108105,20150121,2032.12
108105,20150122,2063.15
108105,20150123,2051.82
108105,20150126,2057.09
108105,20150127,2029.55
108105,20150128,2002.16
108105,20150129,2021.25
108105,20150130,1994.99
108105,20150202,2020.85
108105,20150203,2050.03
108105,20150204,2041.51
108105,20150205,2062.52
108105,20150206,2055.47
108105,20150209,2046.74
108105,20150210,2068.59
108105,20150211,2068.53
108105,20150212,2088.48
108105,20150213,2096.99
108105,20150217,2100.34
108105,20150218,2099.68
108105,20150219,2097.45
108105,20150220,2110.3
108105,20150223,2109.66
108105,20150224,2115.48
108105,20150225,2113.86
108105,20150226,2110.74
108105,20150227,2104.5
108105,20150302,2117.39
108105,20150303,2107.78
108105,20150304,2098.53
108105,20150305,2101.04
108105,20150306,2071.26
108105,20150309,2079.43
108105,20150310,2044.16
108105,20150311,2040.24
108105,20150312,2065.95
108105,20150313,2053.4
108105,20150316,2081.19
108105,20150317,2074.28
108105,20150318,2099.5
108105,20150319,2089.27
108105,20150320,2108.1
108105,20150323,2104.42
108105,20150324,2091.5
108105,20150325,2061.05
108105,20150326,2056.15
108105,20150327,2061.02
108105,20150330,2086.24
108105,20150331,2067.89
108105,20150401,2059.69
108105,20150402,2066.96
108105,20150406,2080.62
108105,20150407,2076.33
108105,20150408,2081.9
108105,20150409,2091.18
108105,20150410,2102.06
108105,20150413,2092.43
108105,20150414,2095.84
108105,20150415,2106.63
108105,20150416,2104.99
108105,20150417,2081.18
108105,20150420,2100.4
108105,20150421,2097.29
108105,20150422,2107.96
108105,20150423,2112.93
108105,20150424,2117.69
108105,20150427,2108.92
108105,20150428,2114.76
108105,20150429,2106.85
108105,20150430,2085.51
108105,20150501,2108.29
108105,20150504,2114.49
108105,20150505,2089.46
108105,20150506,2080.15
108105,20150507,2088
108105,20150508,2116.1
108105,20150511,2105.33
108105,20150512,2099.12
108105,20150513,2098.48
108105,20150514,2121.1
108105,20150515,2122.73
108105,20150518,2129.2
108105,20150519,2127.83
108105,20150520,2125.85
108105,20150521,2130.82
108105,20150522,2126.06
108105,20150526,2104.2
108105,20150527,2123.48
108105,20150528,2120.79
108105,20150529,2107.39
108105,20150601,2111.73
108105,20150602,2109.6
108105,20150603,2114.07
108105,20150604,2095.84
108105,20150605,2092.83
108105,20150608,2079.28
108105,20150609,2080.15
108105,20150610,2105.2
108105,20150611,2108.86
108105,20150612,2094.11
108105,20150615,2084.43
108105,20150616,2096.29
108105,20150617,2100.44
108105,20150618,2121.24
108105,20150619,2109.99
108105,20150622,2122.85
108105,20150623,2124.2
108105,20150624,2108.58
108105,20150625,2102.31
108105,20150626,2101.49
108105,20150629,2057.64
108105,20150630,2063.11
108105,20150701,2077.42
108105,20150702,2076.78
108105,20150706,2068.76
108105,20150707,2081.34
108105,20150708,2046.68
108105,20150709,2051.31
108105,20150710,2076.62
108105,20150713,2099.6
108105,20150714,2108.95
108105,20150715,2107.4
108105,20150716,2124.29
108105,20150717,2126.64
108105,20150720,2128.28
108105,20150721,2119.21
108105,20150722,2114.15
108105,20150723,2102.15
108105,20150724,2079.65
108105,20150727,2067.64
108105,20150728,2093.25
108105,20150729,2108.57
108105,20150730,2108.63
108105,20150731,2103.84
108105,20150803,2098.04
108105,20150804,2093.32
108105,20150805,2099.84
108105,20150806,2083.56
108105,20150807,2077.57
108105,20150810,2104.18
108105,20150811,2084.07
108105,20150812,2086.05
108105,20150813,2083.39
108105,20150814,2091.54
108105,20150817,2102.44
108105,20150818,2096.92
108105,20150819,2079.61
108105,20150820,2035.73
108105,20150821,1970.89
108105,20150824,1893.21
108105,20150825,1867.61
108105,20150826,1940.51
108105,20150827,1987.66
108105,20150828,1988.87
108105,20150831,1972.18
108105,20150901,1913.85
108105,20150902,1948.86
108105,20150903,1951.13
108105,20150904,1921.22
108105,20150908,1969.41
108105,20150909,1942.04
108105,20150910,1952.29
108105,20150911,1961.05
108105,20150914,1953.03
108105,20150915,1978.09
108105,20150916,1995.31
108105,20150917,1990.2
108105,20150918,1958.03
108105,20150921,1966.97
108105,20150922,1942.74
108105,20150923,1938.76
108105,20150924,1932.24
108105,20150925,1931.34
108105,20150928,1881.77
108105,20150929,1884.09
108105,20150930,1920.03
108105,20151001,1923.82
108105,20151002,1951.36
108105,20151005,1987.05
108105,20151006,1979.92
108105,20151007,1995.83
108105,20151008,2013.43
108105,20151009,2014.89
108105,20151012,2017.46
108105,20151013,2003.69
108105,20151014,1994.24
108105,20151015,2023.86
108105,20151016,2033.11
108105,20151019,2033.66
108105,20151020,2030.77
108105,20151021,2018.94
108105,20151022,2052.51
108105,20151023,2075.15
108105,20151026,2071.18
108105,20151027,2065.89
108105,20151028,2090.35
108105,20151029,2089.41
108105,20151030,2079.36
108105,20151102,2104.05
108105,20151103,2109.79
108105,20151104,2102.31
108105,20151105,2099.93
108105,20151106,2099.2
108105,20151109,2078.58
108105,20151110,2081.72
108105,20151111,2075
108105,20151112,2045.97
108105,20151113,2023.04
108105,20151116,2053.19
108105,20151117,2050.44
108105,20151118,2083.58
108105,20151119,2081.24
108105,20151120,2089.17
108105,20151123,2086.59
108105,20151124,2089.14
108105,20151125,2088.87
108105,20151127,2090.11
108105,20151130,2080.41
108105,20151201,2102.63
108105,20151202,2079.51
108105,20151203,2049.62
108105,20151204,2091.69
108105,20151207,2077.07
108105,20151208,2063.59
108105,20151209,2047.62
108105,20151210,2052.23
108105,20151211,2012.37
108105,20151214,2021.94
108105,20151215,2043.41
108105,20151216,2073.07
108105,20151217,2041.89
108105,20151218,2005.55
108105,20151221,2021.15
108105,20151222,2038.97
108105,20151223,2064.29
108105,20151224,2060.99
108105,20151228,2056.5
108105,20151229,2078.36
108105,20151230,2063.36
108105,20151231,2043.94
108105,20160104,2012.66
108105,20160105,2016.71
108105,20160106,1990.26
108105,20160107,1943.09
108105,20160108,1922.03
108105,20160111,1923.67
108105,20160112,1938.68
108105,20160113,1890.28
108105,20160114,1921.84
108105,20160115,1880.33
108105,20160119,1881.33
108105,20160120,1859.33
108105,20160121,1868.99
108105,20160122,1906.9
108105,20160125,1877.08
108105,20160126,1903.63
108105,20160127,1882.95
108105,20160128,1893.36
108105,20160129,1940.24
108105,20160201,1939.38
108105,20160202,1903.03
108105,20160203,1912.53
108105,20160204,1915.45
108105,20160205,1880.05
108105,20160208,1853.44
108105,20160209,1852.21
108105,20160210,1851.86
108105,20160211,1829.08
108105,20160212,1864.78
108105,20160216,1895.58
108105,20160217,1926.82
108105,20160218,1917.83
108105,20160219,1917.78
108105,20160222,1945.5
108105,20160223,1921.27
108105,20160224,1929.8
108105,20160225,1951.7
108105,20160226,1948.05
108105,20160229,1932.23
108105,20160301,1978.35
108105,20160302,1986.45
108105,20160303,1993.4
108105,20160304,1999.99
108105,20160307,2001.76
108105,20160308,1979.26
108105,20160309,1989.26
108105,20160310,1989.57
108105,20160311,2022.19
108105,20160314,2019.64
108105,20160315,2015.93
108105,20160316,2027.22
108105,20160317,2040.59
108105,20160318,2049.58
108105,20160321,2051.6
108105,20160322,2049.8
108105,20160323,2036.71
108105,20160324,2035.94
108105,20160328,2037.05
108105,20160329,2055.01
108105,20160330,2063.95
108105,20160331,2059.74
108105,20160401,2072.78
108105,20160404,2066.13
108105,20160405,2045.17
108105,20160406,2066.66
108105,20160407,2041.91
108105,20160408,2047.6
108105,20160411,2041.99
108105,20160412,2061.72
108105,20160413,2082.42
108105,20160414,2082.78
108105,20160415,2080.73
108105,20160418,2094.34
108105,20160419,2100.8
108105,20160420,2102.4
108105,20160421,2091.48
108105,20160422,2091.58
108105,20160425,2087.79
108105,20160426,2091.7
108105,20160427,2095.15
108105,20160428,2075.81
108105,20160429,2065.3
108105,20160502,2081.43
108105,20160503,2063.37
108105,20160504,2051.12
108105,20160505,2050.63
108105,20160506,2057.14
108105,20160509,2058.69
108105,20160510,2084.39
108105,20160511,2064.46
108105,20160512,2064.11
108105,20160513,2046.61
108105,20160516,2066.66
108105,20160517,2047.21
108105,20160518,2047.63
108105,20160519,2040.04
108105,20160520,2052.32
108105,20160523,2048.04
108105,20160524,2076.06
108105,20160525,2090.54
108105,20160526,2090.1
108105,20160527,2099.06
108105,20160531,2096.96
108105,20160601,2099.33
108105,20160602,2105.26
108105,20160603,2099.13
108105,20160606,2109.41
108105,20160607,2112.13
108105,20160608,2119.12
108105,20160609,2115.48
108105,20160610,2096.07
108105,20160613,2079.06
108105,20160614,2075.32
108105,20160615,2071.5
108105,20160616,2077.99
108105,20160617,2071.22
108105,20160620,2083.25
108105,20160621,2088.9
108105,20160622,2085.45
108105,20160623,2113.32
108105,20160624,2037.41
108105,20160627,2000.54
108105,20160628,2036.09
108105,20160629,2070.77
108105,20160630,2098.86
108105,20160701,2102.95
108105,20160705,2088.55
108105,20160706,2099.73
108105,20160707,2097.9
108105,20160708,2129.9
108105,20160711,2137.16
108105,20160712,2152.14
108105,20160713,2152.43
108105,20160714,2163.75
108105,20160715,2161.74
108105,20160718,2166.89
108105,20160719,2163.78
108105,20160720,2173.02
108105,20160721,2165.17
108105,20160722,2175.03
108105,20160725,2168.48
108105,20160726,2169.18
108105,20160727,2166.58
108105,20160728,2170.06
108105,20160729,2173.6
108105,20160801,2170.84
108105,20160802,2157.03
108105,20160803,2163.79
108105,20160804,2164.25
108105,20160805,2182.87
108105,20160808,2180.89
108105,20160809,2181.74
108105,20160810,2175.49
108105,20160811,2185.79
108105,20160812,2184.05
108105,20160815,2190.15
108105,20160816,2178.15
108105,20160817,2182.22
108105,20160818,2187.02
108105,20160819,2183.87
108105,20160822,2182.64
108105,20160823,2186.9
108105,20160824,2175.44
108105,20160825,2172.47
108105,20160826,2169.04
108105,20160829,2180.38
108105,20160830,2176.12
108105,20160831,2170.95
108105,20160901,2170.86
108105,20160902,2179.98
108105,20160906,2186.48
108105,20160907,2186.16
108105,20160908,2181.3
108105,20160909,2127.81
108105,20160912,2159.04
108105,20160913,2127.02
108105,20160914,2125.77
108105,20160915,2147.26
108105,20160916,2139.16
108105,20160919,2139.12
108105,20160920,2139.76
108105,20160921,2163.12
108105,20160922,2177.18
108105,20160923,2164.69
108105,20160926,2146.1
108105,20160927,2159.93
108105,20160928,2171.37
108105,20160929,2151.13
108105,20160930,2168.27
108105,20161003,2161.2
108105,20161004,2150.49
108105,20161005,2159.73
108105,20161006,2160.77
108105,20161007,2153.74
108105,20161010,2163.66
108105,20161011,2136.73
108105,20161012,2139.18
108105,20161013,2132.55
108105,20161014,2132.98
108105,20161017,2126.5
108105,20161018,2139.6
108105,20161019,2144.29
108105,20161020,2141.34
108105,20161021,2141.16
108105,20161024,2151.33
108105,20161025,2143.16
108105,20161026,2139.43
108105,20161027,2133.04
108105,20161028,2126.41
108105,20161031,2126.15
108105,20161101,2111.72
108105,20161102,2097.94
108105,20161103,2088.66
108105,20161104,2085.18
108105,20161107,2131.52
108105,20161108,2139.56
108105,20161109,2163.26
108105,20161110,2167.48
108105,20161111,2164.45
108105,20161114,2164.2
108105,20161115,2180.39
108105,20161116,2176.94
108105,20161117,2187.12
108105,20161118,2181.9
108105,20161121,2198.18
108105,20161122,2202.94
108105,20161123,2204.72
108105,20161125,2213.35
108105,20161128,2201.72
108105,20161129,2204.66
108105,20161130,2198.81
108105,20161201,2191.08
108105,20161202,2191.95
108105,20161205,2204.71
108105,20161206,2212.23
108105,20161207,2241.35
108105,20161208,2246.19
108105,20161209,2259.53
108105,20161212,2256.96
108105,20161213,2271.72
108105,20161214,2253.28
108105,20161215,2262.03
108105,20161216,2258.07
108105,20161219,2262.53
108105,20161220,2270.76
108105,20161221,2265.18
108105,20161222,2260.96
108105,20161223,2263.79
108105,20161227,2268.88
108105,20161228,2249.92
108105,20161229,2249.26
108105,20161230,2238.83
108105,20170103,2257.83
108105,20170104,2270.75
108105,20170105,2269
108105,20170106,2276.98
108105,20170109,2268.9
108105,20170110,2268.9
108105,20170111,2275.32
108105,20170112,2270.44
108105,20170113,2274.64
108105,20170117,2267.89
108105,20170118,2271.89
108105,20170119,2263.69
108105,20170120,2271.31
108105,20170123,2265.2
108105,20170124,2280.07
108105,20170125,2298.37
108105,20170126,2296.68
108105,20170127,2294.69
108105,20170130,2280.9
108105,20170131,2278.87
108105,20170201,2279.55
108105,20170202,2280.85
108105,20170203,2297.42
108105,20170206,2292.56
108105,20170207,2293.08
108105,20170208,2294.67
108105,20170209,2307.87
108105,20170210,2316.1
108105,20170213,2328.25
108105,20170214,2337.58
108105,20170215,2349.25
108105,20170216,2347.22
108105,20170217,2351.16
108105,20170221,2365.38
108105,20170222,2362.82
108105,20170223,2363.81
108105,20170224,2367.34
108105,20170227,2369.75
108105,20170228,2363.64
108105,20170301,2395.96
108105,20170302,2381.92
108105,20170303,2383.12
108105,20170306,2375.31
108105,20170307,2368.39
108105,20170308,2362.98
108105,20170309,2364.87
108105,20170310,2372.6
108105,20170313,2373.47
108105,20170314,2365.45
108105,20170315,2385.26
108105,20170316,2381.38
108105,20170317,2378.25
108105,20170320,2373.47
108105,20170321,2344.02
108105,20170322,2348.45
108105,20170323,2345.96
108105,20170324,2343.98
108105,20170327,2341.59
108105,20170328,2358.57
108105,20170329,2361.13
108105,20170330,2368.06
108105,20170331,2362.72
108105,20170403,2358.84
108105,20170404,2360.16
108105,20170405,2352.95
108105,20170406,2357.49
108105,20170407,2355.54
108105,20170410,2357.16
108105,20170411,2353.78
108105,20170412,2344.93
108105,20170413,2328.95
108105,20170417,2349.01
108105,20170418,2342.19
108105,20170419,2338.17
108105,20170420,2355.84
108105,20170421,2348.69
108105,20170424,2374.15
108105,20170425,2388.61
108105,20170426,2387.45
108105,20170427,2388.77
108105,20170428,2384.2
108105,20170501,2388.33
108105,20170502,2391.17
108105,20170503,2388.13
108105,20170504,2389.52
